time_s,bag_time_s,mission_label,mission_state,frequency_hz,cmd.kind,cmd.label,cmd.velocity,cmd.roll_effort,cmd.pitch_effort,cmd.pitch_phase,cmd.cycles,cmd.max_retries,s1_position_rad,s1_velocity_rps,s1_current_a,s1_voltage_v,s1_mode,s2_position_rad,s2_velocity_rps,s2_current_a,s2_voltage_v,s2_mode
4.3518,1783622753.677061,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.101398229598999,5.731416702270508,-0.05110999941825867,12.0,4.0,0.29759228229522705,-1.6546767950057983,0.16140000522136688,11.899999618530273,4.0
4.3678,1783622753.693049,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.1535536050796509,5.755397796630859,-0.05380000174045563,12.0,4.0,0.28071847558021545,-1.6546767950057983,0.005379999987781048,11.899999618530273,4.0
4.3839,1783622753.709141,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.2793400287628174,5.779378414154053,-0.05380000174045563,12.0,4.0,0.23316508531570435,-1.822542667388916,-0.03765999898314476,11.899999618530273,4.0
4.3999,1783622753.725179,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.371378779411316,5.803359508514404,-0.05110999941825867,12.0,4.0,0.2070874124765396,-1.9184659719467163,0.16946999728679657,11.800000190734863,4.0
4.4158,1783622753.741059,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.4618836641311646,5.827340126037598,-0.05380000174045563,12.0,4.0,0.17487381398677826,-1.846523404121399,-0.029589999467134476,11.899999618530273,4.0
4.4319,1783622753.757132,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.5186409950256348,5.827340126037598,-0.05380000174045563,12.0,4.0,0.1595340073108673,-1.822542667388916,-0.03765999898314476,11.899999618530273,4.0
4.4479,1783622753.773114,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.6474953889846802,5.827340126037598,-0.05110999941825867,12.0,4.0,0.11351457983255386,-1.7985618114471436,0.09952999651432037,11.899999618530273,4.0
4.4639,1783622753.789143,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.73493230342865,5.827340126037598,-0.05649000033736229,12.0,4.0,0.07669904083013535,-1.9664275646209717,-0.05110999941825867,11.899999618530273,4.0
4.4799,1783622753.805088,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.826971173286438,5.827340126037598,-0.05380000174045563,12.0,4.0,0.04908738657832146,-2.086331605911255,0.16408999264240265,11.899999618530273,4.0
4.4958,1783622753.821036,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.920543909072876,5.803359508514404,-0.05649000033736229,12.0,4.0,0.015339807607233524,-2.0143892765045166,-0.03765999898314476,11.899999618530273,4.0
4.5121,1783622753.837333,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.9757672548294067,5.803359508514404,-0.05380000174045563,12.0,4.0,-0.0,-1.9664275646209717,0.013450000435113907,11.899999618530273,4.0
4.5278,1783622753.853032,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.0693399906158447,5.779378414154053,-0.05649000033736229,12.0,4.0,-0.032213594764471054,-1.9184659719467163,0.024210000410676003,11.899999618530273,4.0
4.5438,1783622753.869037,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.1905245780944824,5.731416702270508,-0.05649000033736229,12.0,4.0,-0.08283495903015137,-2.038370132446289,-0.06456000357866287,11.899999618530273,4.0
4.5598,1783622753.885073,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.281029462814331,5.7074360847473145,-0.05380000174045563,12.0,4.0,-0.11044661700725555,-2.1103124618530273,0.15063999593257904,11.899999618530273,4.0
4.5758,1783622753.901017,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.373068332672119,5.683455467224121,-0.05649000033736229,12.0,4.0,-0.1426602154970169,-1.9904084205627441,-0.04035000130534172,11.899999618530273,4.0
4.5919,1783622753.917141,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.4635732173919678,5.6594743728637695,-0.05380000174045563,12.0,4.0,-0.1672039031982422,-1.8944851160049438,0.15871000289916992,11.899999618530273,4.0
4.6078,1783622753.93306,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.555612087249756,5.635493755340576,-0.05649000033736229,12.0,4.0,-0.200951486825943,-1.822542667388916,0.08877000212669373,11.899999618530273,4.0
4.6238,1783622753.949032,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.647650957107544,5.611512660980225,0.11028999835252762,12.100000381469727,4.0,-0.2377670258283615,-1.9424467086791992,-0.05649000033736229,12.0,4.0
4.6398,1783622753.965041,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.709010124206543,5.395685195922852,0.7612699866294861,12.0,4.0,-0.26384469866752625,-1.9904084205627441,0.13449999690055847,11.899999618530273,4.0
4.6559,1783622753.981182,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.6998062133789062,4.124701499938965,0.06187000125646591,12.0,4.0,-0.2929903268814087,-1.8705042600631714,-0.04035000130534172,11.899999618530273,4.0
4.6718,1783622753.997011,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.6706604957580566,1.7266193628311157,0.5622100234031677,11.800000190734863,4.0,-0.3160000443458557,-1.7506000995635986,0.12374000251293182,11.800000190734863,4.0
4.6879,1783622754.013115,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.600097417831421,-0.5995206236839294,0.1452600061893463,12.0,4.0,-0.34514567255973816,-1.6786576509475708,0.0699400007724762,11.800000190734863,4.0
4.7038,1783622754.029042,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.512660503387451,-2.637890577316284,-0.016140000894665718,12.0,4.0,-0.3742913007736206,-1.7266193628311157,-0.048420000821352005,11.899999618530273,4.0
4.7199,1783622754.045105,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.409883737564087,-4.340528964996338,0.1049100011587143,12.0,4.0,-0.40343695878982544,-1.7026385068893433,0.04035000130534172,11.899999618530273,4.0
4.7359,1783622754.061096,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.348524570465088,-4.676260471343994,0.048420000821352005,12.0,4.0,-0.4218447208404541,-1.606715202331543,-0.029589999467134476,11.899999618530273,4.0
4.7518,1783622754.077029,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.2380778789520264,-5.083934783935547,0.05649000033736229,12.100000381469727,4.0,-0.4448544383049011,-1.4628303050994873,0.06456000357866287,11.899999618530273,4.0
4.7678,1783622754.09304,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.1705827713012695,-5.275781154632568,0.032280001789331436,12.100000381469727,4.0,-0.4632622003555298,-1.39088773727417,0.05110999941825867,11.899999618530273,4.0
4.7838,1783622754.109025,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.0816118717193604,-5.4436469078063965,0.026900000870227814,12.100000381469727,4.0,-0.48780590295791626,-1.4148685932159424,-0.04035000130534172,11.899999618530273,4.0
4.7998,1783622754.125077,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.9911071062088013,-5.56355094909668,0.02151999995112419,12.100000381469727,4.0,-0.5046796798706055,-1.4148685932159424,0.06187000125646591,11.899999618530273,4.0
4.8158,1783622754.141035,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.902136206626892,-5.683455467224121,0.02151999995112419,12.100000381469727,4.0,-0.5246214270591736,-1.2949644327163696,-0.026900000870227814,11.899999618530273,4.0
4.8318,1783622754.157008,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.810097336769104,-5.731416702270508,0.01882999949157238,12.100000381469727,4.0,-0.5384272336959839,-1.151079535484314,0.05917999893426895,11.899999618530273,4.0
4.8478,1783622754.173011,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.7165244817733765,-5.731416702270508,0.01882999949157238,12.100000381469727,4.0,-0.5553010702133179,-1.0311753749847412,-0.02151999995112419,11.899999618530273,4.0
4.8638,1783622754.189026,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.6260195970535278,-5.755397796630859,0.01882999949157238,12.100000381469727,4.0,-0.5691068768501282,-0.9352521300315857,0.06187000125646591,11.899999618530273,4.0
4.8798,1783622754.205042,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.5355147123336792,-5.803359508514404,0.016140000894665718,12.100000381469727,4.0,-0.5829126834869385,-0.8872904777526855,-0.016140000894665718,11.899999618530273,4.0
4.8958,1783622754.221064,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.4450099468231201,-5.803359508514404,0.016140000894665718,12.100000381469727,4.0,-0.5921165943145752,-0.8393288254737854,-0.02151999995112419,11.899999618530273,4.0
4.9118,1783622754.237028,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.3545050621032715,-5.803359508514404,0.016140000894665718,12.100000381469727,4.0,-0.5997864603996277,-0.7194247245788574,-0.013450000435113907,11.899999618530273,4.0
4.9278,1783622754.253059,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.2394565343856812,-5.827340126037598,0.016140000894665718,12.100000381469727,4.0,-0.6028544306755066,-0.455635666847229,0.0,12.0,4.0
4.9438,1783622754.268995,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.1704273223876953,-5.827340126037598,0.013450000435113907,12.100000381469727,4.0,-0.6028544306755066,-0.31175071001052856,0.0,12.0,4.0
4.9598,1783622754.285011,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.0799224376678467,-5.803359508514404,0.016140000894665718,12.100000381469727,4.0,-0.604388415813446,-0.16786576807498932,-0.002689999993890524,12.0,4.0
4.9758,1783622754.30101,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.9878836274147034,-5.803359508514404,0.016140000894665718,12.100000381469727,4.0,-0.604388415813446,-0.0959232971072197,0.0,12.0,4.0
4.9918,1783622754.317058,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.8958447575569153,-5.803359508514404,0.016140000894665718,12.100000381469727,4.0,-0.604388415813446,-0.04796164855360985,0.0,12.0,4.0
5.0078,1783622754.332995,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.8053399324417114,-5.803359508514404,0.016140000894665718,12.100000381469727,4.0,-0.604388415813446,-0.0,0.0,12.0,4.0
5.0398,1783622754.365046,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.6718835830688477,-5.755397796630859,0.016140000894665718,12.100000381469727,4.0,-0.604388415813446,-0.0,0.0,12.0,4.0
5.0558,1783622754.381001,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.5307573676109314,-5.7074360847473145,0.016140000894665718,12.100000381469727,4.0,-0.604388415813446,-0.0,0.0,12.0,4.0
5.0718,1783622754.396997,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.44025248289108276,-5.683455467224121,0.013450000435113907,12.100000381469727,4.0,-0.604388415813446,-0.0,0.0,12.0,4.0
5.0878,1783622754.412993,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.3466796576976776,-5.683455467224121,0.010759999975562096,12.100000381469727,4.0,-0.604388415813446,-0.0,0.0,12.0,4.0
5.1038,1783622754.428997,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.25617480278015137,-5.6594743728637695,0.013450000435113907,12.100000381469727,4.0,-0.604388415813446,-0.0,0.0,12.0,4.0
5.1198,1783622754.445034,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.16566991806030273,-5.635493755340576,0.013450000435113907,12.100000381469727,4.0,-0.6013204455375671,-0.0,-0.2232699990272522,12.0,4.0
5.1358,1783622754.461025,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.07363107800483704,-5.611512660980225,0.013450000435113907,12.100000381469727,4.0,-0.5844466686248779,0.1918465942144394,-0.010759999975562096,12.0,4.0
5.1518,1783622754.477013,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.016873788088560104,-5.587532043457031,0.016140000894665718,12.100000381469727,4.0,-0.5645049214363098,0.6235014200210571,-0.09684000164270401,11.899999618530273,4.0
5.1678,1783622754.493054,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.10737865418195724,-5.56355094909668,0.016140000894665718,12.100000381469727,4.0,-0.5445631742477417,0.9832137823104858,-0.08070000261068344,11.899999618530273,4.0
5.1838,1783622754.508994,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.19941750168800354,-5.539570331573486,0.01882999949157238,12.100000381469727,4.0,-0.5215534567832947,1.1750603914260864,0.0,11.899999618530273,4.0
5.1998,1783622754.525009,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.29145634174346924,-5.539570331573486,0.016140000894665718,12.100000381469727,4.0,-0.5046796798706055,1.2230219841003418,-0.13449999690055847,11.899999618530273,4.0
5.2158,1783622754.54099,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.3850291669368744,-5.56355094909668,0.016140000894665718,12.100000381469727,4.0,-0.4832039475440979,1.1990412473678589,0.0,11.899999618530273,4.0
5.2318,1783622754.557034,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.4770680367946625,-5.587532043457031,0.010759999975562096,12.100000381469727,4.0,-0.4663301706314087,1.1750603914260864,-0.15602000057697296,11.899999618530273,4.0
5.2477,1783622754.572951,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.5660389065742493,-5.611512660980225,0.016140000894665718,12.100000381469727,4.0,-0.4417864680290222,1.2230219841003418,0.0,11.899999618530273,4.0
5.2637,1783622754.588968,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.6580777764320374,-5.635493755340576,0.010759999975562096,12.100000381469727,4.0,-0.4218447208404541,1.2949644327163696,-0.20443999767303467,11.899999618530273,4.0
5.2798,1783622754.605066,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.7117670774459839,-5.6594743728637695,0.013450000435113907,12.100000381469727,4.0,-0.40343695878982544,1.366907000541687,-0.026900000870227814,11.899999618530273,4.0
5.2957,1783622754.620981,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.8406214714050293,-5.683455467224121,0.013450000435113907,12.100000381469727,4.0,-0.3635534346103668,1.606715202331543,-0.14794999361038208,11.899999618530273,4.0
5.3118,1783622754.636987,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.9326603412628174,-5.7074360847473145,0.016140000894665718,12.100000381469727,4.0,-0.3344078063964844,1.7026385068893433,0.013450000435113907,11.899999618530273,4.0
5.3278,1783622754.653073,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.023165225982666,-5.731416702270508,0.013450000435113907,12.100000381469727,4.0,-0.31139808893203735,1.7266193628311157,-0.15871000289916992,11.899999618530273,4.0
5.3438,1783622754.668996,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.1152039766311646,-5.755397796630859,0.016140000894665718,12.100000381469727,4.0,-0.28071847558021545,1.6786576509475708,0.010759999975562096,11.899999618530273,4.0
5.3598,1783622754.685018,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.2057088613510132,-5.779378414154053,0.013450000435113907,12.100000381469727,4.0,-0.25617480278015137,1.6786576509475708,-0.16946999728679657,11.899999618530273,4.0
5.3757,1783622754.700946,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.2977477312088013,-5.803359508514404,0.016140000894665718,12.100000381469727,4.0,-0.22549517452716827,1.7026385068893433,0.010759999975562096,11.899999618530273,4.0
5.3918,1783622754.717012,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.38825261592865,-5.827340126037598,0.013450000435113907,12.100000381469727,4.0,-0.200951486825943,1.7026385068893433,-0.1748500019311905,11.899999618530273,4.0
5.4077,1783622754.732939,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.4787575006484985,-5.827340126037598,0.016140000894665718,12.100000381469727,4.0,-0.16873788833618164,1.7266193628311157,0.010759999975562096,11.899999618530273,4.0
5.4237,1783622754.748966,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.5707963705062866,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.1426602154970169,1.7506000995635986,-0.23940999805927277,11.899999618530273,4.0
5.4397,1783622754.764975,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.6613011360168457,-5.851321220397949,0.016140000894665718,12.0,4.0,-0.10277671366930008,1.8705042600631714,0.032280001789331436,11.899999618530273,4.0
5.4557,1783622754.780946,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.7518060207366943,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.06902913749217987,2.0623507499694824,-0.153329998254776,11.899999618530273,4.0
5.4717,1783622754.79695,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.8438448905944824,-5.851321220397949,0.016140000894665718,12.0,4.0,-0.03374757617712021,2.1342933177948,0.029589999467134476,11.899999618530273,4.0
5.4878,1783622754.813049,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.9358837604522705,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.004601942375302315,2.086331605911255,-0.16946999728679657,11.899999618530273,4.0
5.5038,1783622754.829009,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.0248546600341797,-5.827340126037598,0.016140000894665718,12.0,4.0,0.029145635664463043,2.038370132446289,0.026900000870227814,11.899999618530273,4.0
5.5197,1783622754.844923,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.0846798419952393,-5.827340126037598,0.016140000894665718,12.0,4.0,0.04601942375302315,1.9904084205627441,0.032280001789331436,11.899999618530273,4.0
5.5358,1783622754.861039,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.208932399749756,-5.827340126037598,0.016140000894665718,12.0,4.0,0.08897088468074799,1.9424467086791992,0.02151999995112419,11.899999618530273,4.0
5.5519,1783622754.877144,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.3025052547454834,-5.827340126037598,0.016140000894665718,12.0,4.0,0.11658254265785217,1.9184659719467163,-0.153329998254776,11.899999618530273,4.0
5.5678,1783622754.893048,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.4144856929779053,-5.803359508514404,0.016140000894665718,12.0,4.0,0.16106797754764557,1.8944851160049438,-0.026900000870227814,11.899999618530273,4.0
5.5837,1783622754.908979,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.4835147857666016,-5.755397796630859,0.016140000894665718,12.0,4.0,0.1871456503868103,1.9904084205627441,0.04035000130534172,11.899999618530273,4.0
5.5998,1783622754.925022,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.5755536556243896,-5.731416702270508,0.013450000435113907,12.0,4.0,0.21322332322597504,2.038370132446289,-0.13718999922275543,11.899999618530273,4.0
5.6158,1783622754.941014,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.664524555206299,-5.6594743728637695,-0.19637000560760498,12.100000381469727,4.0,0.2454369217157364,1.9424467086791992,0.026900000870227814,12.0,4.0
5.6318,1783622754.957014,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.7136120796203613,-5.275781154632568,-0.7263000011444092,12.0,4.0,0.2684466242790222,1.822542667388916,-0.1398800015449524,11.899999618530273,4.0
5.6477,1783622754.972934,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.6875343322753906,-3.693046808242798,-0.45730000734329224,11.800000190734863,4.0,0.2991262674331665,1.7266193628311157,-0.08607999980449677,11.800000190734863,4.0
5.6637,1783622754.988909,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.607767343521118,-0.023980824276804924,0.1183599978685379,12.100000381469727,4.0,0.3374757766723633,1.822542667388916,0.03765999898314476,11.899999618530273,4.0
5.6798,1783622755.005001,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.5648157596588135,1.7506000995635986,-0.3416300117969513,12.0,4.0,0.3543495535850525,1.822542667388916,-0.1183599978685379,11.800000190734863,4.0
5.6958,1783622755.02102,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.481980800628662,3.117507219314575,0.002689999993890524,12.0,4.0,0.38196122646331787,1.7026385068893433,0.01882999949157238,11.899999618530273,4.0
5.7117,1783622755.03698,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.406815767288208,4.028778553009033,-0.1802300065755844,12.0,4.0,0.401902973651886,1.5827343463897705,-0.11298000067472458,11.899999618530273,4.0
5.7278,1783622755.05299,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.322446823120117,4.604318141937256,-0.06456000357866287,12.0,4.0,0.4264466464519501,1.4868110418319702,0.01882999949157238,11.899999618530273,4.0
5.7438,1783622755.068995,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.2120003700256348,5.059953689575195,-0.06456000357866287,12.0,4.0,0.45405831933021545,1.4148685932159424,-0.06456000357866287,11.899999618530273,4.0
5.7597,1783622755.08497,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.144505023956299,5.29976224899292,-0.06456000357866287,12.0,4.0,0.47400006651878357,1.4388494491577148,0.01882999949157238,11.899999618530273,4.0
